insensibilisées			insensibilisé	VER	VER	f	p		0.05	0.05	0.05																									
insinuées			insinué	VER	VER	f	p		0.05	0.05	0.05																									
insistées			insisté	VER	VER	f	p		0.05	0.05	0.05																									
instrumentalisée			instrumentalisé	VER	VER	f	s		0.05	0.05	0.05																									
instrumentalisées			instrumentalisé	VER	VER	f	p		0.05	0.05	0.05																									
instrumentée			instrumenté	VER	VER	f	s		0.05	0.05	0.05																									
instrumentées			instrumenté	VER	VER	f	p		0.05	0.05	0.05																									
instrumentés			instrumenté	VER	VER	m	p		0.05	0.05	0.05																									
intellectualisée			intellectualisé	VER	VER	f	s		0.05	0.05	0.05																									
intellectualisées			intellectualisé	VER	VER	f	p		0.05	0.05	0.05																									
intellectualisés			intellectualisé	VER	VER	m	p		0.05	0.05	0.05																									
intercalée			intercalé	VER	VER	f	s		0.05	0.05	0.05																									
intercalées			intercalé	VER	VER	f	p		0.05	0.05	0.05																									
intercédée			intercédé	VER	VER	f	s		0.05	0.05	0.05																									
intercédées			intercédé	VER	VER	f	p		0.05	0.05	0.05																									
intercédés			intercédé	VER	VER	m	p		0.05	0.05	0.05																									
interfacée			interfacé	VER	VER	f	s		0.05	0.05	0.05																									
interfacées			interfacé	VER	VER	f	p		0.05	0.05	0.05																									
interfacés			interfacé	VER	VER	m	p		0.05	0.05	0.05																									
interférées			interféré	VER	VER	f	p		0.05	0.05	0.05																									
interjetés			interjeté	VER	VER	m	p		0.05	0.05	0.05																									
interloquées			interloqué	VER	VER	f	p		0.05	0.05	0.05																									
intimées			intimé	VER	VER	f	p		0.05	0.05	0.05																									
intimés			intimé	VER	VER	m	p		0.05	0.05	0.05																									
invaginée			invaginé	VER	VER	f	s		0.05	0.05	0.05																									
invaginées			invaginé	VER	VER	f	p		0.05	0.05	0.05																									
invaginés			invaginé	VER	VER	m	p		0.05	0.05	0.05																									
invectivées			invectivé	VER	VER	f	p		0.05	0.05	0.05																									
invectivés			invectivé	VER	VER	m	p		0.05	0.05	0.05																									
ironisée			ironisé	VER	VER	f	s		0.05	0.05	0.05																									
ironisées			ironisé	VER	VER	f	p		0.05	0.05	0.05																									
ironisés			ironisé	VER	VER	m	p		0.05	0.05	0.05																									
jacassée			jacassé	VER	VER	f	s		0.05	0.05	0.05																									
jacassées			jacassé	VER	VER	f	p		0.05	0.05	0.05																									
jacassés			jacassé	VER	VER	m	p		0.05	0.05	0.05																									
jackée			jacké	VER	VER	f	s		0.05	0.05	0.05																									
jackées			jacké	VER	VER	f	p		0.05	0.05	0.05																									
jackés			jacké	VER	VER	m	p		0.05	0.05	0.05																									
jactée			jacté	VER	VER	f	s		0.05	0.05	0.05																									
jactées			jacté	VER	VER	f	p		0.05	0.05	0.05																									
jactés			jacté	VER	VER	m	p		0.05	0.05	0.05																									
jalonnés			jalonné	VER	VER	m	p		0.05	0.05	0.05																									
japonisée			japonisé	VER	VER	f	s		0.05	0.05	0.05																									
japonisées			japonisé	VER	VER	f	p		0.05	0.05	0.05																									
japonisés			japonisé	VER	VER	m	p		0.05	0.05	0.05																									
jappée			jappé	VER	VER	f	s		0.05	0.05	0.05																									
jappées			jappé	VER	VER	f	p		0.05	0.05	0.05																									
jappés			jappé	VER	VER	m	p		0.05	0.05	0.05																									
jasée			jasé	VER	VER	f	s		0.05	0.05	0.05																									
jasées			jasé	VER	VER	f	p		0.05	0.05	0.05																									
jasés			jasé	VER	VER	m	p		0.05	0.05	0.05																									
jaugées			jaugé	VER	VER	f	p		0.05	0.05	0.05																									
javellisées			javellisé	VER	VER	f	p		0.05	0.05	0.05																									
jettées			jetté	VER	VER	f	p		0.05	0.05	0.05																									
jeunée			jeuné	VER	VER	f	s		0.05	0.05	0.05																									
jeunées			jeuné	VER	VER	f	p		0.05	0.05	0.05																									
jeunés			jeuné	VER	VER	m	p		0.05	0.05	0.05																									
jointoyée			jointoyé	VER	VER	f	s		0.05	0.05	0.05																									
jointoyées			jointoyé	VER	VER	f	p		0.05	0.05	0.05																									
jointoyés			jointoyé	VER	VER	m	p		0.05	0.05	0.05																									
jonglées			jonglé	VER	VER	f	p		0.05	0.05	0.05																									
joutée			jouté	VER	VER	f	s		0.05	0.05	0.05																									
joutées			jouté	VER	VER	f	p		0.05	0.05	0.05																									
joutés			jouté	VER	VER	m	p		0.05	0.05	0.05																									
jubilées			jubilé	VER	VER	f	p		0.05	0.05	0.05																									
juchées			juché	VER	VER	f	p		0.05	0.05	0.05																									
jugulés			jugulé	VER	VER	m	p		0.05	0.05	0.05																									
jutée			juté	VER	VER	f	s		0.05	0.05	0.05																									
jutées			juté	VER	VER	f	p		0.05	0.05	0.05																									
jutés			juté	VER	VER	m	p		0.05	0.05	0.05																									
kiffées			kiffé	VER	VER	f	p		0.05	0.05	0.05																									
klaxonnées			klaxonné	VER	VER	f	p		0.05	0.05	0.05																									
laciniée			lacinié	VER	VER	f	s		0.05	0.05	0.05																									
lambinée			lambiné	VER	VER	f	s		0.05	0.05	0.05																									
lambinées			lambiné	VER	VER	f	p		0.05	0.05	0.05																									
lambinés			lambiné	VER	VER	m	p		0.05	0.05	0.05																									
lambrissés			lambrissé	VER	VER	m	p		0.05	0.05	0.05																									
lamentées			lamenté	VER	VER	f	p		0.05	0.05	0.05																									
lamentés			lamenté	VER	VER	m	p		0.05	0.05	0.05																									
lampés			lampé	VER	VER	m	p		0.05	0.05	0.05																									
lamées			lamé	VER	VER	f	p		0.05	0.05	0.05																									
langées			langé	VER	VER	f	p		0.05	0.05	0.05																									
langés			langé	VER	VER	m	p		0.05	0.05	0.05																									
lanternée			lanterné	VER	VER	f	s		0.05	0.05	0.05																									
lanternées			lanterné	VER	VER	f	p		0.05	0.05	0.05																									
lanternés			lanterné	VER	VER	m	p		0.05	0.05	0.05																									
lapée			lapé	VER	VER	f	s		0.05	0.05	0.05																									
lapés			lapé	VER	VER	m	p		0.05	0.05	0.05																									
lardées			lardé	VER	VER	f	p		0.05	0.05	0.05																									
laïcisée			laïcisé	VER	VER	f	s		0.05	0.05	0.05																									
laïcisées			laïcisé	VER	VER	f	p		0.05	0.05	0.05																									
laïcisés			laïcisé	VER	VER	m	p		0.05	0.05	0.05																									
libellées			libellé	VER	VER	f	p		0.05	0.05	0.05																									
libéralisée			libéralisé	VER	VER	f	s		0.05	0.05	0.05																									
libéralisées			libéralisé	VER	VER	f	p		0.05	0.05	0.05																									
libéralisés			libéralisé	VER	VER	m	p		0.05	0.05	0.05																									
likées			liké	VER	VER	f	p		0.05	0.05	0.05																									
limogées			limogé	VER	VER	f	p		0.05	0.05	0.05																									
lisérée			liséré	VER	VER	f	s		0.05	0.05	0.05																									
lisérées			liséré	VER	VER	f	p		0.05	0.05	0.05																									
lisérés			liséré	VER	VER	m	p		0.05	0.05	0.05																									
loguées			logué	VER	VER	f	p		0.05	0.05	0.05																									
longées			longé	VER	VER	f	p		0.05	0.05	0.05																									
lorgnées			lorgné	VER	VER	f	p		0.05	0.05	0.05																									
louangée			louangé	VER	VER	f	s		0.05	0.05	0.05																									
louangées			louangé	VER	VER	f	p		0.05	0.05	0.05																									
louchées			louché	VER	VER	f	p		0.05	0.05	0.05																									
louchés			louché	VER	VER	m	p		0.05	0.05	0.05																									
lutinées			lutiné	VER	VER	f	p		0.05	0.05	0.05																									
lutinés			lutiné	VER	VER	m	p		0.05	0.05	0.05																									
luttées			lutté	VER	VER	f	p		0.05	0.05	0.05																									
luxées			luxé	VER	VER	f	p		0.05	0.05	0.05																									
légiférées			légiféré	VER	VER	f	p		0.05	0.05	0.05																									
légiférés			légiféré	VER	VER	m	p		0.05	0.05	0.05																									
lésinée			lésiné	VER	VER	f	s		0.05	0.05	0.05																									
lésinées			lésiné	VER	VER	f	p		0.05	0.05	0.05																									
lésinés			lésiné	VER	VER	m	p		0.05	0.05	0.05																									
lévitée			lévité	VER	VER	f	s		0.05	0.05	0.05																									
lévitées			lévité	VER	VER	f	p		0.05	0.05	0.05																									
lévités			lévité	VER	VER	m	p		0.05	0.05	0.05																									
machinées			machiné	VER	VER	f	p		0.05	0.05	0.05																									
magasinée			magasiné	VER	VER	f	s		0.05	0.05	0.05																									
magasinées			magasiné	VER	VER	f	p		0.05	0.05	0.05																									
magasinés			magasiné	VER	VER	m	p		0.05	0.05	0.05																									
magnée			magné	VER	VER	f	s		0.05	0.05	0.05																									
magnées			magné	VER	VER	f	p		0.05	0.05	0.05																									
magnés			magné	VER	VER	m	p		0.05	0.05	0.05																									
magouillée			magouillé	VER	VER	f	s		0.05	0.05	0.05																									
magouillées			magouillé	VER	VER	f	p		0.05	0.05	0.05																									
maillées			maillé	VER	VER	f	p		0.05	0.05	0.05																									
mailés			mailé	VER	VER	m	p		0.05	0.05	0.05																									
mandées			mandé	VER	VER	f	p		0.05	0.05	0.05																									
manigancées			manigancé	VER	VER	f	p		0.05	0.05	0.05																									
mantelées			mantelé	VER	VER	f	p		0.05	0.05	0.05																									
mantelés			mantelé	VER	VER	m	p		0.05	0.05	0.05																									
mappée			mappé	VER	VER	f	s		0.05	0.05	0.05																									
mappées			mappé	VER	VER	f	p		0.05	0.05	0.05																									
mappés			mappé	VER	VER	m	p		0.05	0.05	0.05																									
maraboutée			marabouté	VER	VER	f	s		0.05	0.05	0.05																									
maraboutées			marabouté	VER	VER	f	p		0.05	0.05	0.05																									
maraboutés			marabouté	VER	VER	m	p		0.05	0.05	0.05																									
maraudée			maraudé	VER	VER	f	s		0.05	0.05	0.05																									
maraudées			maraudé	VER	VER	f	p		0.05	0.05	0.05																									
maraudés			maraudé	VER	VER	m	p		0.05	0.05	0.05																									
marbrées			marbré	VER	VER	f	p		0.05	0.05	0.05																									
marnée			marné	VER	VER	f	s		0.05	0.05	0.05																									
marnées			marné	VER	VER	f	p		0.05	0.05	0.05																									
marnés			marné	VER	VER	m	p		0.05	0.05	0.05																									
masculinisées			masculinisé	VER	VER	f	p		0.05	0.05	0.05																									
masculinisés			masculinisé	VER	VER	m	p		0.05	0.05	0.05																									
masterisée			masterisé	VER	VER	f	s		0.05	0.05	0.05																									
masterisées			masterisé	VER	VER	f	p		0.05	0.05	0.05																									
masterisés			masterisé	VER	VER	m	p		0.05	0.05	0.05																									
mastiquées			mastiqué	VER	VER	f	p		0.05	0.05	0.05																									
maternées			materné	VER	VER	f	p		0.05	0.05	0.05																									
matriculée			matriculé	VER	VER	f	s		0.05	0.05	0.05																									
matriculées			matriculé	VER	VER	f	p		0.05	0.05	0.05																									
matriculés			matriculé	VER	VER	m	p		0.05	0.05	0.05																									
mattées			matté	VER	VER	f	p		0.05	0.05	0.05																									
mattés			matté	VER	VER	m	p		0.05	0.05	0.05																									
maturées			maturé	VER	VER	f	p		0.05	0.05	0.05																									
maturés			maturé	VER	VER	m	p		0.05	0.05	0.05																									
maugréée			maugréé	VER	VER	f	s		0.05	0.05	0.05																									
maugréées			maugréé	VER	VER	f	p		0.05	0.05	0.05																									
maugréés			maugréé	VER	VER	m	p		0.05	0.05	0.05																									
maximisée			maximisé	VER	VER	f	s		0.05	0.05	0.05																									
menstruées			menstrué	VER	VER	f	p		0.05	0.05	0.05																									
menstrués			menstrué	VER	VER	m	p		0.05	0.05	0.05																									
mensualisée			mensualisé	VER	VER	f	s		0.05	0.05	0.05																									
mensualisées			mensualisé	VER	VER	f	p		0.05	0.05	0.05																									
menuisée			menuisé	VER	VER	f	s		0.05	0.05	0.05																									
menuisées			menuisé	VER	VER	f	p		0.05	0.05	0.05																									
menuisés			menuisé	VER	VER	m	p		0.05	0.05	0.05																									
mercerisée			mercerisé	VER	VER	f	s		0.05	0.05	0.05																									
mercerisées			mercerisé	VER	VER	f	p		0.05	0.05	0.05																									
mercerisés			mercerisé	VER	VER	m	p		0.05	0.05	0.05																									
merdées			merdé	VER	VER	f	p		0.05	0.05	0.05																									
meulée			meulé	VER	VER	f	s		0.05	0.05	0.05																									
meulées			meulé	VER	VER	f	p		0.05	0.05	0.05																									
meulés			meulé	VER	VER	m	p		0.05	0.05	0.05																									
miaulée			miaulé	VER	VER	f	s		0.05	0.05	0.05																									
miaulées			miaulé	VER	VER	f	p		0.05	0.05	0.05																									
miaulés			miaulé	VER	VER	m	p		0.05	0.05	0.05																									
microfilmés			microfilmé	VER	VER	m	p		0.05	0.05	0.05																									
militée			milité	VER	VER	f	s		0.05	0.05	0.05																									
militées			milité	VER	VER	f	p		0.05	0.05	0.05																									
milités			milité	VER	VER	m	p		0.05	0.05	0.05																									
minaudées			minaudé	VER	VER	f	p		0.05	0.05	0.05																									
minaudés			minaudé	VER	VER	m	p		0.05	0.05	0.05																									
minorées			minoré	VER	VER	f	p		0.05	0.05	0.05																									
minorés			minoré	VER	VER	m	p		0.05	0.05	0.05																									
miroitées			miroité	VER	VER	f	p		0.05	0.05	0.05																									
mirée			miré	VER	VER	f	s		0.05	0.05	0.05																									
mirées			miré	VER	VER	f	p		0.05	0.05	0.05																									
mirés			miré	VER	VER	m	p		0.05	0.05	0.05																									
missionnées			missionné	VER	VER	f	p		0.05	0.05	0.05																									
misées			misé	VER	VER	f	p		0.05	0.05	0.05																									
mitrée			mitré	VER	VER	f	s		0.05	0.05	0.05																									
modulées			modulé	VER	VER	f	p		0.05	0.05	0.05																									
moitées			moité	VER	VER	f	p		0.05	0.05	0.05																									
moités			moité	VER	VER	m	p		0.05	0.05	0.05																									
mollardée			mollardé	VER	VER	f	s		0.05	0.05	0.05																									
mollardées			mollardé	VER	VER	f	p		0.05	0.05	0.05																									
mollardés			mollardé	VER	VER	m	p		0.05	0.05	0.05																									
mondialisées			mondialisé	VER	VER	f	p		0.05	0.05	0.05																									
mondées			mondé	VER	VER	f	p		0.05	0.05	0.05																									
mondés			mondé	VER	VER	m	p		0.05	0.05	0.05																									
monnayées			monnayé	VER	VER	f	p		0.05	0.05	0.05																									
monologuée			monologué	VER	VER	f	s		0.05	0.05	0.05																									
monologuées			monologué	VER	VER	f	p		0.05	0.05	0.05																									
monologués			monologué	VER	VER	m	p		0.05	0.05	0.05																									
monophtonguée			monophtongué	VER	VER	f	s		0.05	0.05	0.05																									
monophtonguées			monophtongué	VER	VER	f	p		0.05	0.05	0.05																									
monophtongués			monophtongué	VER	VER	m	p		0.05	0.05	0.05																									
monétisés			monétisé	VER	VER	m	p		0.05	0.05	0.05																									
moquettées			moquetté	VER	VER	f	p		0.05	0.05	0.05																									
moquettés			moquetté	VER	VER	m	p		0.05	0.05	0.05																									
moralisée			moralisé	VER	VER	f	s		0.05	0.05	0.05																									
moralisées			moralisé	VER	VER	f	p		0.05	0.05	0.05																									
moralisés			moralisé	VER	VER	m	p		0.05	0.05	0.05																									
mordillées			mordillé	VER	VER	f	p		0.05	0.05	0.05																									
morflée			morflé	VER	VER	f	s		0.05	0.05	0.05																									
morflées			morflé	VER	VER	f	p		0.05	0.05	0.05																									
morflés			morflé	VER	VER	m	p		0.05	0.05	0.05																									
mouchardées			mouchardé	VER	VER	f	p		0.05	0.05	0.05																									
mouftée			moufté	VER	VER	f	s		0.05	0.05	0.05																									
mouftées			moufté	VER	VER	f	p		0.05	0.05	0.05																									
mouftés			moufté	VER	VER	m	p		0.05	0.05	0.05																									
moulinée			mouliné	VER	VER	f	s		0.05	0.05	0.05																									
moussée			moussé	VER	VER	f	s		0.05	0.05	0.05																									
moussées			moussé	VER	VER	f	p		0.05	0.05	0.05																									
moussés			moussé	VER	VER	m	p		0.05	0.05	0.05																									
multiplexée			multiplexé	VER	VER	f	s		0.05	0.05	0.05																									
multiplexées			multiplexé	VER	VER	f	p		0.05	0.05	0.05																									
multiplexés			multiplexé	VER	VER	m	p		0.05	0.05	0.05																									
musardée			musardé	VER	VER	f	s		0.05	0.05	0.05																									
musardées			musardé	VER	VER	f	p		0.05	0.05	0.05																									
musardés			musardé	VER	VER	m	p		0.05	0.05	0.05																									
muscadée			muscadé	VER	VER	f	s		0.05	0.05	0.05																									
muscadées			muscadé	VER	VER	f	p		0.05	0.05	0.05																									
muscadés			muscadé	VER	VER	m	p		0.05	0.05	0.05																									
mussées			mussé	VER	VER	f	p		0.05	0.05	0.05																									
mussés			mussé	VER	VER	m	p		0.05	0.05	0.05																									
mythifiées			mythifié	VER	VER	f	p		0.05	0.05	0.05																									
mâchonnées			mâchonné	VER	VER	f	p		0.05	0.05	0.05																									
mâchonnés			mâchonné	VER	VER	m	p		0.05	0.05	0.05																									
mâchouillées			mâchouillé	VER	VER	f	p		0.05	0.05	0.05																									
mâtée			mâté	VER	VER	f	s		0.05	0.05	0.05																									
mâtés			mâté	VER	VER	m	p		0.05	0.05	0.05																									
mécontentées			mécontenté	VER	VER	f	p		0.05	0.05	0.05																									
mécontentés			mécontenté	VER	VER	m	p		0.05	0.05	0.05																									
méditées			médité	VER	VER	f	p		0.05	0.05	0.05																									
médités			médité	VER	VER	m	p		0.05	0.05	0.05																									
médusées			médusé	VER	VER	f	p		0.05	0.05	0.05																									
mégotée			mégoté	VER	VER	f	s		0.05	0.05	0.05																									
mégotées			mégoté	VER	VER	f	p		0.05	0.05	0.05																									
mégotés			mégoté	VER	VER	m	p		0.05	0.05	0.05																									
méjugées			méjugé	VER	VER	f	p		0.05	0.05	0.05																									
mésestimés			mésestimé	VER	VER	m	p		0.05	0.05	0.05																									
métrée			métré	VER	VER	f	s		0.05	0.05	0.05																									
métrées			métré	VER	VER	f	p		0.05	0.05	0.05																									
napalmisée			napalmisé	VER	VER	f	s		0.05	0.05	0.05																									
napalmisées			napalmisé	VER	VER	f	p		0.05	0.05	0.05																									
napalmisés			napalmisé	VER	VER	m	p		0.05	0.05	0.05																									
narguées			nargué	VER	VER	f	p		0.05	0.05	0.05																									
narrées			narré	VER	VER	f	p		0.05	0.05	0.05																									
naviguées			navigué	VER	VER	f	p		0.05	0.05	0.05																									
nervée			nervé	VER	VER	f	s		0.05	0.05	0.05																									
nervées			nervé	VER	VER	f	p		0.05	0.05	0.05																									
nervés			nervé	VER	VER	m	p		0.05	0.05	0.05																									
niaisées			niaisé	VER	VER	f	p		0.05	0.05	0.05																									
niaisés			niaisé	VER	VER	m	p		0.05	0.05	0.05																									
nimbées			nimbé	VER	VER	f	p		0.05	0.05	0.05																									
nivelés			nivelé	VER	VER	m	p		0.05	0.05	0.05																									
nombrée			nombré	VER	VER	f	s		0.05	0.05	0.05																									
nombrées			nombré	VER	VER	f	p		0.05	0.05	0.05																									
nombrés			nombré	VER	VER	m	p		0.05	0.05	0.05																									
normée			normé	VER	VER	f	s		0.05	0.05	0.05																									
novée			nové	VER	VER	f	s		0.05	0.05	0.05																									
novées			nové	VER	VER	f	p		0.05	0.05	0.05																									
novés			nové	VER	VER	m	p		0.05	0.05	0.05																									
noyautées			noyauté	VER	VER	f	p		0.05	0.05	0.05																									
nucléarisées			nucléarisé	VER	VER	f	p		0.05	0.05	0.05																									
nucléarisés			nucléarisé	VER	VER	m	p		0.05	0.05	0.05																									
objectivées			objectivé	VER	VER	f	p		0.05	0.05	0.05																									
objectée			objecté	VER	VER	f	s		0.05	0.05	0.05																									
objectées			objecté	VER	VER	f	p		0.05	0.05	0.05																									
objectés			objecté	VER	VER	m	p		0.05	0.05	0.05																									
obliquée			obliqué	VER	VER	f	s		0.05	0.05	0.05																									
obliquées			obliqué	VER	VER	f	p		0.05	0.05	0.05																									
obliqués			obliqué	VER	VER	m	p		0.05	0.05	0.05																									
obtempérée			obtempéré	VER	VER	f	s		0.05	0.05	0.05																									
obtempérées			obtempéré	VER	VER	f	p		0.05	0.05	0.05																									
obtempérés			obtempéré	VER	VER	m	p		0.05	0.05	0.05																									
obturée			obturé	VER	VER	f	s		0.05	0.05	0.05																									
octuplée			octuplé	VER	VER	f	s		0.05	0.05	0.05																									
oeuvrée			oeuvré	VER	VER	f	s		0.05	0.05	0.05																									
oeuvrées			oeuvré	VER	VER	f	p		0.05	0.05	0.05																									
officialisées			officialisé	VER	VER	f	p		0.05	0.05	0.05																									
officiée			officié	VER	VER	f	s		0.05	0.05	0.05																									
officiées			officié	VER	VER	f	p		0.05	0.05	0.05																									
ombrés			ombré	VER	VER	m	p		0.05	0.05	0.05																									
opacifiés			opacifié	VER	VER	m	p		0.05	0.05	0.05																									
opinée			opiné	VER	VER	f	s		0.05	0.05	0.05																									
opinées			opiné	VER	VER	f	p		0.05	0.05	0.05																									
opinés			opiné	VER	VER	m	p		0.05	0.05	0.05																									
optées			opté	VER	VER	f	p		0.05	0.05	0.05																									
orbitée			orbité	VER	VER	f	s		0.05	0.05	0.05																									
orbitées			orbité	VER	VER	f	p		0.05	0.05	0.05																									
orbités			orbité	VER	VER	m	p		0.05	0.05	0.05																									
ordonnancée			ordonnancé	VER	VER	f	s		0.05	0.05	0.05																									
ordonnancées			ordonnancé	VER	VER	f	p		0.05	0.05	0.05																									
ordonnancés			ordonnancé	VER	VER	m	p		0.05	0.05	0.05																									
ornementées			ornementé	VER	VER	f	p		0.05	0.05	0.05																									
oscillée			oscillé	VER	VER	f	s		0.05	0.05	0.05																									
oscillées			oscillé	VER	VER	f	p		0.05	0.05	0.05																									
oscillés			oscillé	VER	VER	m	p		0.05	0.05	0.05																									
ossifiée			ossifié	VER	VER	f	s		0.05	0.05	0.05																									
ovalisée			ovalisé	VER	VER	f	s		0.05	0.05	0.05																									
ovalisées			ovalisé	VER	VER	f	p		0.05	0.05	0.05																									
ovalisés			ovalisé	VER	VER	m	p		0.05	0.05	0.05																									
ovationnées			ovationné	VER	VER	f	p		0.05	0.05	0.05																									
overbookées			overbooké	VER	VER	f	p		0.05	0.05	0.05																									
ovulée			ovulé	VER	VER	f	s		0.05	0.05	0.05																									
ovulées			ovulé	VER	VER	f	p		0.05	0.05	0.05																									
ovulés			ovulé	VER	VER	m	p		0.05	0.05	0.05																									
pactisée			pactisé	VER	VER	f	s		0.05	0.05	0.05																									
pactisées			pactisé	VER	VER	f	p		0.05	0.05	0.05																									
pactisés			pactisé	VER	VER	m	p		0.05	0.05	0.05																									
paillées			paillé	VER	VER	f	p		0.05	0.05	0.05																									
palabrée			palabré	VER	VER	f	s		0.05	0.05	0.05																									
palabrées			palabré	VER	VER	f	p		0.05	0.05	0.05																									
palabrés			palabré	VER	VER	m	p		0.05	0.05	0.05																									
palliée			pallié	VER	VER	f	s		0.05	0.05	0.05																									
palliées			pallié	VER	VER	f	p		0.05	0.05	0.05																									
palliés			pallié	VER	VER	m	p		0.05	0.05	0.05																									
palpitée			palpité	VER	VER	f	s		0.05	0.05	0.05																									
palpitées			palpité	VER	VER	f	p		0.05	0.05	0.05																									
palpités			palpité	VER	VER	m	p		0.05	0.05	0.05																									
palpées			palpé	VER	VER	f	p		0.05	0.05	0.05																									
paluchée			paluché	VER	VER	f	s		0.05	0.05	0.05																									
paluchées			paluché	VER	VER	f	p		0.05	0.05	0.05																									
paluchés			paluché	VER	VER	m	p		0.05	0.05	0.05																									
papillonnée			papillonné	VER	VER	f	s		0.05	0.05	0.05																									
papillonnées			papillonné	VER	VER	f	p		0.05	0.05	0.05																									
papotée			papoté	VER	VER	f	s		0.05	0.05	0.05																									
papotées			papoté	VER	VER	f	p		0.05	0.05	0.05																									
papotés			papoté	VER	VER	m	p		0.05	0.05	0.05																									
paradées			paradé	VER	VER	f	p		0.05	0.05	0.05																									
paraphrasées			paraphrasé	VER	VER	f	p		0.05	0.05	0.05																									
paraphrasés			paraphrasé	VER	VER	m	p		0.05	0.05	0.05																									
paraphées			paraphé	VER	VER	f	p		0.05	0.05	0.05																									
parcellisée			parcellisé	VER	VER	f	s		0.05	0.05	0.05																									
parcellisées			parcellisé	VER	VER	f	p		0.05	0.05	0.05																									
parcellisés			parcellisé	VER	VER	m	p		0.05	0.05	0.05																									
paressée			paressé	VER	VER	f	s		0.05	0.05	0.05																									
paressées			paressé	VER	VER	f	p		0.05	0.05	0.05																									
paressés			paressé	VER	VER	m	p		0.05	0.05	0.05																									
pariée			parié	VER	VER	f	s		0.05	0.05	0.05																									
parjurées			parjuré	VER	VER	f	p		0.05	0.05	0.05																									
parlementée			parlementé	VER	VER	f	s		0.05	0.05	0.05																									
parlementées			parlementé	VER	VER	f	p		0.05	0.05	0.05																									
parlementés			parlementé	VER	VER	m	p		0.05	0.05	0.05																									
parodiée			parodié	VER	VER	f	s		0.05	0.05	0.05																									
parodiés			parodié	VER	VER	m	p		0.05	0.05	0.05																									
partitionnée			partitionné	VER	VER	f	s		0.05	0.05	0.05																									
partitionnés			partitionné	VER	VER	m	p		0.05	0.05	0.05																									
pataugée			pataugé	VER	VER	f	s		0.05	0.05	0.05																									
pataugées			pataugé	VER	VER	f	p		0.05	0.05	0.05																									
pataugés			pataugé	VER	VER	m	p		0.05	0.05	0.05																									
patientées			patienté	VER	VER	f	p		0.05	0.05	0.05																									
patientés			patienté	VER	VER	m	p		0.05	0.05	0.05																									
patronnées			patronné	VER	VER	f	p		0.05	0.05	0.05																									
pavanées			pavané	VER	VER	f	p		0.05	0.05	0.05																									
pavoisés			pavoisé	VER	VER	m	p		0.05	0.05	0.05																									
peaufinées			peaufiné	VER	VER	f	p		0.05	0.05	0.05																									
peinturées			peinturé	VER	VER	f	p		0.05	0.05	0.05																									
pelotonnées			pelotonné	VER	VER	f	p		0.05	0.05	0.05																									
peluchées			peluché	VER	VER	f	p		0.05	0.05	0.05																									
peluchés			peluché	VER	VER	m	p		0.05	0.05	0.05																									
pendillée			pendillé	VER	VER	f	s		0.05	0.05	0.05																									
pendillées			pendillé	VER	VER	f	p		0.05	0.05	0.05																									
pendillés			pendillé	VER	VER	m	p		0.05	0.05	0.05																									
pensionnée			pensionné	VER	VER	f	s		0.05	0.05	0.05																									
pensionnées			pensionné	VER	VER	f	p		0.05	0.05	0.05																									
perdurées			perduré	VER	VER	f	p		0.05	0.05	0.05																									
perfusées			perfusé	VER	VER	f	p		0.05	0.05	0.05																									
permutée			permuté	VER	VER	f	s		0.05	0.05	0.05																									
perquisitionnées			perquisitionné	VER	VER	f	p		0.05	0.05	0.05																									
persiflée			persiflé	VER	VER	f	s		0.05	0.05	0.05																									
persiflées			persiflé	VER	VER	f	p		0.05	0.05	0.05																									
persiflés			persiflé	VER	VER	m	p		0.05	0.05	0.05																									
persévérée			persévéré	VER	VER	f	s		0.05	0.05	0.05																									
persévérées			persévéré	VER	VER	f	p		0.05	0.05	0.05																									
persévérés			persévéré	VER	VER	m	p		0.05	0.05	0.05																									
pestée			pesté	VER	VER	f	s		0.05	0.05	0.05																									
pestées			pesté	VER	VER	f	p		0.05	0.05	0.05																									
pestés			pesté	VER	VER	m	p		0.05	0.05	0.05																									
phagocytée			phagocyté	VER	VER	f	s		0.05	0.05	0.05																									
phagocytées			phagocyté	VER	VER	f	p		0.05	0.05	0.05																									
philosophée			philosophé	VER	VER	f	s		0.05	0.05	0.05																									
philosophées			philosophé	VER	VER	f	p		0.05	0.05	0.05																									
philosophés			philosophé	VER	VER	m	p		0.05	0.05	0.05																									
phonée			phoné	VER	VER	f	s		0.05	0.05	0.05																									
phonées			phoné	VER	VER	f	p		0.05	0.05	0.05																									
phonés			phoné	VER	VER	m	p		0.05	0.05	0.05																									
phrasée			phrasé	VER	VER	f	s		0.05	0.05	0.05																									
phrasées			phrasé	VER	VER	f	p		0.05	0.05	0.05																									
piaffée			piaffé	VER	VER	f	s		0.05	0.05	0.05																									
piaffées			piaffé	VER	VER	f	p		0.05	0.05	0.05																									
piaffés			piaffé	VER	VER	m	p		0.05	0.05	0.05																									
piaillée			piaillé	VER	VER	f	s		0.05	0.05	0.05																									
piaillées			piaillé	VER	VER	f	p		0.05	0.05	0.05																									
piaillés			piaillé	VER	VER	m	p		0.05	0.05	0.05																									
pianotée			pianoté	VER	VER	f	s		0.05	0.05	0.05																									
pianotées			pianoté	VER	VER	f	p		0.05	0.05	0.05																									
